"대카테고리 코드","대카테고리 명","중카테고리 코드","중카테고리 명","소카테고리 코드","소카테고리 명"
"120000024","다이어트・교정","220000201","교정・마사지","320001861","얼굴 축소 용품 "
"120000024","다이어트・교정","220000201","교정・마사지","320001862","콧대 교정기 "
"120000024","다이어트・교정","220000201","교정・마사지","320001863","치열 교정"
"120000024","다이어트・교정","220000201","교정・마사지","320001864","무지외반"
"120000024","다이어트・교정","220000201","교정・마사지","320001865","골반 벨트"
"120000024","다이어트・교정","220000201","교정・마사지","320001866","페이스・바디 롤러"
"120000024","다이어트・교정","220000201","교정・마사지","320001867","미용기기"
"120000025","콘텍트렌즈","220000202","케어용품","320001868","케이스・소품"
"120000025","콘텍트렌즈","220000202","케어용품","320001869","렌즈 보존액・케어 용품"
"120000025","콘텍트렌즈","220000203","클리어렌즈","320001870","원데이"
"120000025","콘텍트렌즈","220000203","클리어렌즈","320001871","2주"
"120000025","콘텍트렌즈","220000203","클리어렌즈","320001872","먼슬리"
"120000025","콘텍트렌즈","220000204","컬러렌즈","320001873","원데이"
"120000025","콘텍트렌즈","220000204","컬러렌즈","320001874","2주"
"120000025","콘텍트렌즈","220000204","컬러렌즈","320001875","먼슬리"
"100000047","원예・공구・DIY","220000207","꽃","320001878","꽃화분"
"100000047","원예・공구・DIY","220000207","꽃","320001879","꽃꽂이"
"100000047","원예・공구・DIY","220000207","꽃","320001880","꽃다발"
"100000047","원예・공구・DIY","220000207","꽃","320001881","프리저브드 플라워"
"100000047","원예・공구・DIY","220000207","꽃","320001882","드라이 플라워"
"100000047","원예・공구・DIY","220000207","꽃","320001883","조화"
"100000047","원예・공구・DIY","220000207","꽃","320001884","관엽 식물"
"100000047","원예・공구・DIY","220000207","꽃","320001885","하버리움"
"100000047","원예・공구・DIY","220000207","꽃","320001886","기타"
"120000033","미용・건강가전","220000220","치료관리의료기기","320001914","체온계"
"120000033","미용・건강가전","220000220","치료관리의료기기","320001915","신체조성계"
"120000033","미용・건강가전","220000220","치료관리의료기기","320001916","혈압계"
"120000033","미용・건강가전","220000220","치료관리의료기기","320001917","의료계측기"
"120000033","미용・건강가전","220000220","치료관리의료기기","320001918","보청기"
"120000033","미용・건강가전","220000220","치료관리의료기기","320001919","저주파치료기"
"120000028","비디오게임","220000221","닌텐도스위치","320001920","게임기본체"
"120000028","비디오게임","220000221","닌텐도스위치","320001921","게임소프트"
"120000028","비디오게임","220000221","닌텐도스위치","320001922","주변기기"
"120000028","비디오게임","220000222","닌텐도 DS・3DS・2DS","320001923","게임기본체"
"120000028","비디오게임","220000222","닌텐도 DS・3DS・2DS","320001924","게임소프트"
"120000028","비디오게임","220000222","닌텐도 DS・3DS・2DS","320001925","주변기기"
"120000028","비디오게임","220000223","플레이스테이션5","320001926","게임기본체"
"120000028","비디오게임","220000223","플레이스테이션5","320001927","게임소프트"
"120000028","비디오게임","220000223","플레이스테이션5","320001928","주변기기"
"120000028","비디오게임","220000224","플레이스테이션4","320001929","게임기본체"
"120000028","비디오게임","220000224","플레이스테이션4","320001930","게임소프트"
"120000028","비디오게임","220000224","플레이스테이션4","320001931","주변기기"
"120000028","비디오게임","220000225","플레이스테이션1・2・3","320001932","게임기본체"
"120000028","비디오게임","220000225","플레이스테이션1・2・3","320001933","게임소프트"
"120000028","비디오게임","220000225","플레이스테이션1・2・3","320001934","주변기기"
"120000028","비디오게임","220000226","플레이스테이션 Vita・PSP","320001935","게임기본체"
"120000028","비디오게임","220000226","플레이스테이션 Vita・PSP","320001936","게임소프트"
"120000028","비디오게임","220000226","플레이스테이션 Vita・PSP","320001937","주변기기"
"120000028","비디오게임","220000227","엑스박스","320001938","게임기본체"
"120000028","비디오게임","220000227","엑스박스","320001939","게임소프트"
"120000028","비디오게임","220000227","엑스박스","320001940","주변기기"
"120000028","비디오게임","220000228","기타게임","320001941","Wii"
"120000028","비디오게임","220000228","기타게임","320001942","게임큐브"
"120000028","비디오게임","220000228","기타게임","320001943","슈퍼패미콤"
"120000028","비디오게임","220000228","기타게임","320001944","패미콤"
"120000028","비디오게임","220000228","기타게임","320001945","게임보이"
"120000028","비디오게임","220000228","기타게임","320001946","드림캐스트"
"120000028","비디오게임","220000228","기타게임","320001947","세가세턴"
"120000028","비디오게임","220000228","기타게임","320001948","닌텐도 64"
"120000028","비디오게임","220000228","기타게임","320001949","기타게임"
"120000029","주방가전","220000229","전기밥솥・정미기","320001950","전기밥솥"
"120000029","주방가전","220000229","전기밥솥・정미기","320001951","전기압력밥솥"
"120000029","주방가전","220000229","전기밥솥・정미기","320001952","정미기"
"120000029","주방가전","220000230","전자레인지・오븐레인지","320001953","전자레인지"
"120000029","주방가전","220000230","전자레인지・오븐레인지","320001954","오븐레인지"
"120000029","주방가전","220000230","전자레인지・오븐레인지","320001955","스팀오븐레인지"
"120000029","주방가전","220000231","냉장고・냉동고","320001956","냉장고"
"120000029","주방가전","220000231","냉장고・냉동고","320001957","냉동고"
"120000029","주방가전","220000231","냉장고・냉동고","320001958","냉온장고"
"120000029","주방가전","220000231","냉장고・냉동고","320001959","와인셀러"
"120000029","주방가전","220000231","냉장고・냉동고","320001960","냉장고액세서리・부품"
"120000029","주방가전","220000232","토스터・홈베이커리","320001961","홈베이커리"
"120000029","주방가전","220000232","토스터・홈베이커리","320001962","오븐토스터"
"120000029","주방가전","220000232","토스터・홈베이커리","320001963","팝업토스터"
"120000029","주방가전","220000233","가스레인지","320001964","휴대용가스버너"
"120000029","주방가전","220000233","가스레인지","320001965","거치형가스레인지"
"120000029","주방가전","220000233","가스레인지","320001966","빌트인가스레인지"
"120000029","주방가전","220000234","IH쿠킹히터・전기스토브","320001967","탁상IH쿠킹히터"
"120000029","주방가전","220000234","IH쿠킹히터・전기스토브","320001968","휴대용인덕션"
"120000029","주방가전","220000234","IH쿠킹히터・전기스토브","320001969","거치형IH쿠킹히터"
"120000029","주방가전","220000234","IH쿠킹히터・전기스토브","320001970","내장IH쿠킹히터"
"120000029","주방가전","220000235","핫플레이트・그릴・프라이어","320001971","핫플레이트"
"120000029","주방가전","220000235","핫플레이트・그릴・프라이어","320001972","그릴냄비"
"120000029","주방가전","220000235","핫플레이트・그릴・프라이어","320001973","로스터"
"120000029","주방가전","220000235","핫플레이트・그릴・프라이어","320001974","플라이어"
"120000029","주방가전","220000235","핫플레이트・그릴・프라이어","320001975","타코야키기"
"120000029","주방가전","220000236","전기포트・전기주전자","320001976","전기주전자"
"120000029","주방가전","220000236","전기포트・전기주전자","320001977","전기포트"
"120000029","주방가전","220000237","믹서・푸드프로세서","320001978","믹서"
"120000029","주방가전","220000237","믹서・푸드프로세서","320001979","핸드믹서"
"120000029","주방가전","220000237","믹서・푸드프로세서","320001980","핸드블렌더"
"120000029","주방가전","220000237","믹서・푸드프로세서","320001981","푸드프로세서"
"120000029","주방가전","220000237","믹서・푸드프로세서","320001982","쥬서"
"120000029","주방가전","220000238","커피메이커","320001983","커피메이커"
"120000029","주방가전","220000238","커피메이커","320001984","캡슐커피머신"
"120000029","주방가전","220000238","커피메이커","320001985","에스프레소머신"
"120000029","주방가전","220000238","커피메이커","320001986","전동그라인더"
"120000029","주방가전","220000238","커피메이커","320001987","커피로스터기"
